Tag,Values
PC.PMO.DLB.TCP.GCM2.CD553.AN_IPC_ASC_Deadband_Line_D_Coef,0.07606262446236496
PC.PMO.DLB.TCP.GCM1.CD543.AP_LPC_Spd_Nom,0.07452541669723718
PC.PMO.DLB.TCP.GCM2.CD553.AP_Eng_Fuel_Flow_Std_GF,0.07337036797187114
PC.PMO.DLB.TCP.GCM2.CD553.AN_T5_Spread,0.07327096478835084
PC.PMO.DLB.TCP.GCM2.CD553.AP_Eng_Fuel_Flow_Corr_GF,0.07296678791246079
PC.PMO.DLB.TCP.GCM2.CD553.AN_IPC_Seal_Gas_Filter_DP,0.07201333859774249
PC.PMO.DLB.TCP.CGCE.CD563.AN_Process_LPC1_Discharge_Press_SP,0.07130693148027888
PC.PMO.DLB.TCP.GCM1.CD543.AP_HPC_Flow_Act,0.07001267331064441
PC.PMO.DLB.TCP.CGCE.CD563.AN_QE8107_Gas_LEL,0.06944670407872221
PC.PMO.DLB.TCP.CGCE.CD563.AN_QE8012_Gas_LEL,0.06736092665611265
PC.PMO.DLB.TCP.CGCE.CD563.AN_Eng_Brg_PT_Ax1_Disp,0.06609490435195184
PC.PMO.DLB.TCP.GCM1.CD543.AN_HPC_Flow_Std_HMI,0.06591262933888353
PC.PMO.DLB.TCP.GCM1.CD543.AP_HPC_Flow_Std,0.06500433770893678
PC.PMO.DLB.TCP.GCM2.CD553.AN_Mode_Select_Inst_Speed,0.06275734582819469
PC.PMO.DLB.TCP.GCM1.CD543.AN_RCCP_Discharge_SP_External,0.06188199736142465
PC.PMO.DLB.TCP.GCM2.CD553.AN_LPC_Brg_Aft_Y_Gap,0.05795529526135116
PC.PMO.DLB.TCP.GCM1.CD543.AP_IPC_Delta_ETA,0.057703779628280334
PC.PMO.DLB.TCP.GCM1.CD543.AP_IPC_ETA_Act,0.05755874047684746
PC.PMO.DLB.TCP.CGCE.CD563.AN_Q_Calc_Vcone_Act_HCP2,0.05729353953390666
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_Brg_Aft_Y_Gap,0.054166410182805935
PC.PMO.DLB.TCP.GCM1.CD543.AN_HPC_Brg_Aft_X_Gap,0.053335805214591955
PC.PMO.DLB.TCP.CGCE.CD563.AN_Cpsr_Purge_Time_Rem,0.05274578295375577
PC.PMO.DLB.TCP.CGCE.CD563.AN_Exh_Purge_Time_Rem,0.05243831394113315
PC.PMO.DLB.TCP.CGCE.CD563.AN_HPC_TRV_Command,0.052161705385023356
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_Brg_Aft_Y_Gap,0.04861903988474776
PC.PMO.DLB.TCP.GCM1.CD543.AN_HPC_Brg_Aft_Y_Gap,0.04697128402277651
PC.PMO.DLB.TCP.GCM1.CD543.AN_Gas_Fuel_Control_Temp,0.0455517492185465
PC.PMO.DLB.TCP.CGCE.CD563.AN_Ngp_Max_Speed_Record,0.04121725985799085
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_Brg_Aft_X_Gap,0.040060134152927945
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_Brg_Fwd_X_Gap,0.0387627730754818
PC.PMO.DLB.TCP.GCM2.CD553.AN_Liquid_Fuel_Pump_Press,0.038414848861304585
PC.PMO.DLB.TCP.CGCE.CD563.AN_HPC_Outboard_Thr_Brg_Temp,0.03737544168081196
PC.PMO.DLB.TCP.GCM1.CD543.AN_HP_MRV_Auto_SP,0.03544803210722787
PC.PMO.DLB.TCP.GCM1.CD543.AN_Station_Discharge_Press,0.03407358118042386
PC.PMO.DLB.TCP.GCM1.CD543.AN_Lube_Oil_Header_Temp,0.03324499464597153
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_Brg_Fwd_Y_Gap,0.03280672466147456
PC.PMO.DLB.TCP.GCM1.CD543.AN_HPC_Dis_Pri_Vent_Press,0.03209267600937845
PC.PMO.DLB.TCP.CGCE.CD563.AN_QE8002_Gas_LEL,0.031542308290007696
PC.PMO.DLB.TCP.CGCE.CD563.AN_QE8001_Gas_LEL,0.03106624888342266
PC.PMO.DLB.TCP.GCM2.CD553.AN_Engine_SN,0.029772937008306837
PC.PMO.DLB.TCP.GCM1.CD543.AN_Eng_Brg_1_Drn_Temp,0.0297117141172377
PC.PMO.DLB.TCP.GCM1.CD543.AN_HPC_Suc_Drain_Temp,0.029694391135060155
PC.PMO.DLB.TCP.CGCE.CD563.AN_Encl_Purge_Time_Rem,0.02881672768909788
PC.PMO.DLB.TCP.GCM1.CD543.AN_HPC_Dis_Drain_Temp,0.026832625239790693
PC.PMO.DLB.TCP.CGCE.CD563.AN_Stage_1_Suction_Valve_DP,0.026475804660408147
PC.PMO.DLB.TCP.GCM1.CD543.AN_Lube_Oil_Tank_Temp,0.02601979614300137
PC.PMO.DLB.TCP.GCM1.CD543.AN_T5_Spread,0.025949968622488467
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_Brg_Fwd_X_Gap,0.025827157861166402
PC.PMO.DLB.TCP.GCM2.CD553.AN_LPC_ASC_Deadband_Line_D_Coef,0.025217440609871255
PC.PMO.DLB.TCP.GCM1.CD543.AN_Eng_Brg_4_5_Drn_Temp,0.024806162032583425
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_Suc_Drain_Temp,0.02384170066637273
PC.PMO.DLB.TCP.GCM1.CD543.AN_HPC_Outboard_Thr_Brg_Temp,0.023676797177566516
PC.PMO.DLB.TCP.GCM1.CD543.AN_Eng_Brg_PT_Vel,0.023282294070312005
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_Suc_Drain_Temp,0.023017236470620303
PC.PMO.DLB.TCP.GCM2.CD553.AN_IPC_ASC_Control_Line_B_Coef,0.022738408116695075
PC.PMO.DLB.TCP.GCM2.CD553.AN_HPC_ASC_Control_Line_B_Coef,0.022738408116695075
PC.PMO.DLB.TCP.GCM2.CD553.AN_IPC_ASC_Deadband_Line_C_Coef,0.022738408116695075
PC.PMO.DLB.TCP.CGCE.CD563.AN_QE8011_Gas_LEL,0.02231901461824161
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_Inboard_Thr_Brg_Temp,0.020640295068784998
PC.PMO.DLB.TCP.GCM2.CD553.AN_Speed_SP_External,0.02047635707315298
PC.PMO.DLB.TCP.GCM1.CD543.AN_Eng_Brg_2_3_Drn_Temp,0.020460094537144913
PC.PMO.DLB.TCP.GCM1.CD543.AP_IPC_Head,0.019925167512392566
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_Outboard_Thr_Brg_Temp,0.01918820285521613
PC.PMO.DLB.TCP.CGCE.CD563.AN_SC5000_Motor_Voltage,0.01852218276538684
PC.PMO.DLB.TCP.GCM1.CD543.AP_IPC_Spd_Nom,0.01845135397000501
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_Discharge_Temp,0.01829773066918265
PC.PMO.DLB.TCP.GCM1.CD543.AN_Encl_Pressure,0.018147225423175883
PC.PMO.DLB.TCP.GCM1.CD543.AN_LP_Suction_Valve_DP,0.01785571952664406
PC.PMO.DLB.TCP.CGCE.CD563.AN_LPC_NDE_Seal_Press,0.017533470406823574
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_Brg_Fwd_Y_Vib,0.01644631449871176
PC.PMO.DLB.TCP.GCM1.CD543.AN_Gas_Fuel_Total,0.01629764183744049
PC.PMO.DLB.TCP.CGCE.CD563.AN_SC5000_Motor_Freq,0.016065108930000002
PC.PMO.DLB.TCP.GCM1.CD543.AN_HPC_ASC_Deadband_Line_D_Coef,0.01588604068394895
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_Brg_Fwd_Y_Gap,0.015743430188991533
PC.PMO.DLB.TCP.CGCE.CD563.AN_LPC1_ASC_Deadband_Line_D_Coef,0.01573047330575104
PC.PMO.DLB.TCP.GCM2.CD553.AN_Gas_Liq_Transfer_TR,0.014720072331364334
PC.PMO.DLB.TCP.GCM1.CD543.AN_HPC_Brg_Fwd_X_Vib,0.014535472366438512
PC.PMO.DLB.TCP.CGCE.CD563.AN_SC5000_Motor_Current,0.014217816555958171
PC.PMO.DLB.TCP.GCM1.CD543.AN_HPC_Brg_Fwd_Y_Vib,0.013829762948916288
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_Suc_Sec_Vent_Flow,0.013774166529155283
PC.PMO.DLB.TCP.GCM1.CD543.AN_Eng_Brg_GP_Vel,0.013433509675035765
PC.PMO.DLB.TCP.GCM1.CD543.AP_LPC_Head,0.013234048233081856
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_Dis_Drain_Temp,0.01235663643359623
PC.PMO.DLB.TCP.CGCE.CD563.AP_LPC1_Delta_ETA,0.012084612220990111
PC.PMO.DLB.TCP.CGCE.CD563.AN_QE8106_Gas_LEL,0.011924229926285168
PC.PMO.DLB.TCP.GCM1.CD543.AN_Cooldown_Time_Remaining,0.011715965211921094
PC.PMO.DLB.TCP.CGCE.CD563.AP_LPC1_Delta_Spd,0.0114607355625896
PC.PMO.DLB.TCP.GCM1.CD543.AN_Turb_Air_Inlet_Filter_DP,0.011243335895660357
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_Seal_Gas_DP,0.011098523084768178
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_ASC_Head_Pcnt,0.011064790352458893
PC.PMO.DLB.TCP.CGCE.CD563.AN_LPC2_ASC_Deadband_Line_D_Coef,0.010980579588935344
PC.PMO.DLB.TCP.GCM2.CD553.AN_HPC_ASC_Speed_Flow,0.010967177549223635
PC.PMO.DLB.TCP.GCM1.CD543.AN_Process_Control_Ngp_SP,0.010846345273623194
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_Suc_Sept_Seal_Flow,0.010802318757177843
PC.PMO.DLB.TCP.CGCE.CD563.AN_SC5000_Motor_Power,0.010693818028958883
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_Discharge_Press,0.010580111724010872
PC.PMO.DLB.TCP.GCM2.CD553.AN_Liq_Fuel_Valve_Cmd,0.009784763631031085
PC.PMO.DLB.TCP.GCM1.CD543.AP_IPC_Sft_Pwr,0.009468279191360897
PC.PMO.DLB.TCP.GCM2.CD553.AN_Liquid_Fuel_Flow,0.00925088632514425
PC.PMO.DLB.TCP.CGCE.CD563.AP_HPC1_ETA_Act,0.009078898356450763
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_ASC_Head_Pcnt,0.008968667284894719
PC.PMO.DLB.TCP.GCM2.CD553.AP_HPC_ETA_Act,0.008884465661499601
PC.PMO.DLB.TCP.GCM2.CD553.AP_HPC_Delta_ETA,0.00881758523218914
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_Discharge_Temp,0.008580363467419293
PC.PMO.DLB.TCP.GCM1.CD543.AN_HPC_ASC_Speed_Flow,0.008360995175155535
PC.PMO.DLB.TCP.GCM1.CD543.AN_HPC_Discharge_Temp,0.007954260568968917
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_Inboard_Thr_Brg_Temp,0.007749207259524747
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_Seal_Gas_Filter_DP,0.007227166311858588
PC.PMO.DLB.TCP.GCM1.CD543.AN_HPC_Suction_Press,0.006898463468459115
PC.PMO.DLB.TCP.GCM1.CD543.AP_Eng_ECF_LF,0.006867285737473059
PC.PMO.DLB.TCP.CGCE.CD563.AN_T5_Spread,0.006792046191880849
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_Brg_Aft_Y_Vib,0.0067703733336325405
sy.st.DLBPINODE02.DL-B_UPS.IO Rate,0.006712591304929774
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_ASC_Speed_Head,0.006627004201369854
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_ASC_Control_Line,0.006514110746393681
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_ASC_Speed_Head,0.0064332437623693586
PC.PMO.DLB.TCP.GCM1.CD543.AP_Eng_PCD_Delta_LF,0.006384767466371919
PC.PMO.DLB.TCP.GCM2.CD553.AP_IPC_Delta_ETA,0.006140436611585789
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_ASC_Control_Line,0.006132258978075057
PC.PMO.DLB.TCP.GCM2.CD553.AP_IPC_ETA_Act,0.006122557741771796
PC.PMO.DLB.TCP.GCM1.CD543.AN_HPC_Brg_Fwd_X_Gap,0.005954197441915514
PC.PMO.DLB.TCP.GCM1.CD543.AP_HPC_Delta_Spd,0.005496436333430352
PC.PMO.DLB.TCP.GCM1.CD543.AP_IPC_Flow_Act,0.005395889766516048
PC.PMO.DLB.TCP.GCM1.CD543.AN_Encl_Purge_Time_Rem,0.004896483356781122
PC.PMO.DLB.TCP.GCM1.CD543.AN_Ngp_SP,0.004868277532067062
PC.PMO.DLB.TCP.GCM1.CD543.AN_Ngp_Manual_SetPt,0.004811808164423676
PC.PMO.DLB.TCP.GCM1.CD543.AN_Load_Share_Control_NGP_Base_SP,0.004789978454006005
PC.PMO.DLB.TCP.GCM2.CD553.AN_Npt_Max_Speed_Record,0.004705533530414642
PC.PMO.DLB.TCP.GCM2.CD553.AN_OSM_STest_Delta,0.004705533530413239
PC.PMO.DLB.TCP.GCM2.CD553.AN_OSM_Trip_SP,0.004705533530344933
PC.PMO.DLB.TCP.GCM2.CD553.AN_HP_MRV_Discharge_Press_SP,0.004704825224217968
PC.PMO.DLB.TCP.GCM2.CD553.AN_LSC_Unit_2_LDE_Grp_No,0.004704825224217622
PC.PMO.DLB.TCP.GCM2.CD553.AN_LSC_Unit_2_Grp_No,0.004704825224217602
PC.PMO.DLB.TCP.GCM1.CD543.AN_HPC_Suc_Pri_Vent_Press,0.004576455016866441
PC.PMO.DLB.TCP.GCM2.CD553.AN_HPC_ASC_Deadband_Line_C_Coef,0.0045235411248464585
PC.PMO.DLB.TCP.CGCE.CD563.AN_HPC2_ASC_Deadband_Line_D_Coef,0.004055000039097788
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_Outboard_Thr_Brg_Temp,0.00404070266664951
PC.PMO.DLB.TCP.GCM1.CD543.AN_Engine_Pcd,0.0039485737910734155
PC.PMO.DLB.TCP.CGCE.CD563.AN_Bleed_Valve_Position,0.003887973776637225
PC.PMO.DLB.TCP.GCM2.CD553.AN_HPC_ASC_Deadband_Line_D_Coef,0.0037819730401601514
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_Dis_Sept_Seal_Flow,0.003689406979972907
PC.PMO.DLB.TCP.GCM1.CD543.AN_T1_RTD_Fail_Time_Rem,0.0035657988811183517
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_Discharge_Press,0.0035543781515179674
PC.PMO.DLB.TCP.CGCE.CD563.AN_HPC2_ASC_Flow,0.003422405067822691
PC.PMO.DLB.TCP.GCM1.CD543.AN_Npt,0.003363028457448791
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_ASC_Speed_Control_Line,0.0032600297977681413
PC.PMO.DLB.TCP.GCM1.CD543.AP_Eng_Fuel_Flow_Delta_LF,0.0032403403609686876
PC.PMO.DLB.TCP.GCM1.CD543.AN_OSM_Speed,0.0031724447130700544
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_ASC_Speed_Control_Line,0.003123942332074721
PC.PMO.DLB.TCP.GCM1.CD543.AP_IPC_Spd_Act,0.00274221352931512
PC.PMO.DLB.TCP.GCM1.CD543.AP_LPC_Spd_Act,0.002736913727825382
PC.PMO.DLB.TCP.GCM1.CD543.AP_HPC_Spd_Act,0.002707545796799144
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_Dis_Pri_Vent_Press,0.002608890945380109
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_Seal_Gas_DP,0.002450985936194229
PC.PMO.DLB.TCP.GCM1.CD543.AP_HPC_Delta_ETA,0.0024121533064326685
PC.PMO.DLB.TCP.GCM1.CD543.AP_HPC_ETA_Act,0.0023973354253277396
PC.PMO.DLB.TCP.GCM2.CD553.AN_T1_RTD_Fail_Time_Rem,0.0023744727456989564
PC.PMO.DLB.TCP.CGCE.CD563.AP_HPC1_Spd_Nom,0.002371162392106775
PC.PMO.DLB.TCP.GCM2.CD553.AN_LPC_ASC_Control_Line_D_Coef,0.0022730433924590373
PC.PMO.DLB.TCP.GCM2.CD553.AN_LPC_ASC_Control_Line_A_Coef,0.0022730433924590373
PC.PMO.DLB.TCP.GCM2.CD553.AN_LPC_ASC_Deadband_Line_C_Coef,0.0022730433924590373
PC.PMO.DLB.TCP.GCM2.CD553.AN_IPC_ASC_Deadband_Line_A_Coef,0.0022730433924590373
PC.PMO.DLB.TCP.GCM2.CD553.AN_LPC_ASC_Deadband_Line_A_Coef,0.0022730433924590373
PC.PMO.DLB.TCP.GCM2.CD553.AN_IPC_ASC_Control_Line_D_Coef,0.0022730433924590373
PC.PMO.DLB.TCP.GCM2.CD553.AN_IPC_ASC_Control_Line_A_Coef,0.0022730433924590373
PC.PMO.DLB.TCP.GCM2.CD553.AN_HPC_ASC_Control_Line_A_Coef,0.0022730433924590373
PC.PMO.DLB.TCP.CGCE.CD563.AN_Bleed_Valve_Command,0.002239975341128342
PC.PMO.DLB.TCP.GCM2.CD553.AP_LPC_ETA_Act,0.0021006621539644277
PC.PMO.DLB.TCP.GCM2.CD553.AP_LPC_Delta_ETA,0.002099501018293321
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_Brg_Fwd_X_Vib,0.002023104378274785
PC.PMO.DLB.TCP.GCM1.CD543.AP_Eng_Pwr_Delta_LF,0.0020197110131396187
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_Brg_Fwd_X_Vib,0.0020161742047021705
PC.PMO.DLB.TCP.GCM1.CD543.AP_Eng_Fuel_Flow_Corr_LF,0.0017240368766815424
PC.PMO.DLB.TCP.GCM1.CD543.AN_Total_Train_Cpsr_Purge_Time_Rem,0.0016855350386677673
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_ASC_Flow,0.0016220414607960667
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_Brg_Aft_X_Vib,0.0016082022165671624
PC.PMO.DLB.TCP.GCM1.CD543.AN_LP_Train_Cpsr_Purge_Time_Rem,0.0015681888451385326
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_Brg_Fwd_Y_Vib,0.0014190211711269229
PC.PMO.DLB.TCP.CGCE.CD563.AP_LPC2_Spd_Nom,0.0014118813289220235
PC.PMO.DLB.TCP.GCM1.CD543.AN_Liquid_Fuel_Total,0.0012583981449478974
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_ASV_Command,0.0012355106136369663
PC.PMO.DLB.TCP.CGCE.CD563.AN_T1_RTD_Fail_Time_Rem,0.0012184495614016029
PC.PMO.DLB.TCP.GCM2.CD553.AN_Station_Discharge_Press,0.0011730764950399063
PC.PMO.DLB.TCP.GCM1.CD543.AN_T5_TC6,0.0011711587772619343
PC.PMO.DLB.TCP.GCM1.CD543.AN_HP_Train_Cpsr_Purge_Time_Rem,0.0010646055771777465
PC.PMO.DLB.TCP.GCM2.CD553.AN_Gas_Fuel_Coales_DP,0.0008715236130592475
PC.PMO.DLB.TCP.GCM2.CD553.AP_Eng_ECF_GF,0.0008569690540455411
PC.PMO.DLB.TCP.GCM1.CD543.AP_Eng_T5_Delta_LF,0.0007606187868909144
PC.PMO.DLB.TCP.GCM1.CD543.AN_Exh_Purge_Time_Rem,0.0007582834149025987
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_ASV_Manual_SP,0.0006942934761962144
PC.PMO.DLB.TCP.GCM1.CD543.AN_Station_Interstage_Press,0.0006003851483886175
PC.PMO.DLB.TCP.GCM1.CD543.AN_Min_Fuel,0.0005676050385964
PC.PMO.DLB.TCP.CGCE.CD563.AN_LPC1_ASC_Control_Line_C_Coef,0.0004857420069986492
PC.PMO.DLB.TCP.CGCE.CD563.AN_LPC2_ASC_Deadband_Line_A_Coef,0.0004857420069986492
PC.PMO.DLB.TCP.GCM1.CD543.AN_HPC_ASV_Command,0.0004391914835883032
PC.PMO.DLB.TCP.GCM1.CD543.AN_HPC_ASV_Manual_SP,0.0003940729244099797
PC.PMO.DLB.TCP.CGCE.CD563.AN_LPC1_ASC_Control_Line_D_Coef,0.0003646627333791407
PC.PMO.DLB.TCP.CGCE.CD563.AN_LPC2_ASC_Deadband_Line_C_Coef,0.00032420339226541493
PC.PMO.DLB.TCP.GCM1.CD543.AN_Ngp,0.0002806378195470559
PC.PMO.DLB.TCP.GCM1.CD543.AN_Gas_Valve_Pressure,0.00026509111984436144
PC.PMO.DLB.TCP.CGCE.CD563.AN_LPC2_ASC_Control_Line_A_Coef,0.00024318780567391746
PC.PMO.DLB.TCP.CGCE.CD563.AN_LPC1_ASC_Control_Line_A_Coef,0.00024318780567391746
PC.PMO.DLB.TCP.CGCE.CD563.AN_LPC2_ASC_Control_Line_D_Coef,0.00024318780567391746
PC.PMO.DLB.TCP.CGCE.CD563.AN_LPC1_ASC_Deadband_Line_B_Coef,0.00024318780567391746
PC.PMO.DLB.TCP.CGCE.CD563.AN_OSM_Trip_SP,0.00024318780567391746
PC.PMO.DLB.TCP.CGCE.CD563.AN_HPC1_ASC_Deadband_Line_A_Coef,0.00024318780567391746
PC.PMO.DLB.TCP.CGCE.CD563.AN_LPC2_ASC_Deadband_Line_B_Coef,0.00024318780567391746
PC.PMO.DLB.TCP.CGCE.CD563.AN_HPC1_ASC_Control_Line_D_Coef,0.00024318780567391746
PC.PMO.DLB.TCP.CGCE.CD563.AN_HPC1_ASC_Deadband_Line_B_Coef,0.00024318780567291558
PC.PMO.DLB.TCP.GCM2.CD553.AN_Gas_Manifold_Purge,0.00022459019112436112
PC.PMO.DLB.TCP.GCM1.CD543.AN_T5_TC5,0.0002194197224999873
PC.PMO.DLB.TCP.CGCE.CD563.AN_HPC1_ASC_Control_Line_A_Coef,0.0001621016961326974
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_ASC_Deadband_Line_B_Coef,7.852315238453318e-05
PC.PMO.DLB.TCP.GCM1.CD543.AN_OSM_STest_Delta,7.852315238453318e-05
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_ASC_Control_Line_C_Coef,2.5687304568301257e-05
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_ASC_Control_Line_B_Coef,1.2842536947601423e-05
PC.PMO.DLB.TCP.CGCE.CD563.AN_HPC2_ASC_Control_Line_B_Coef,9.737980357690403e-16
PC.PMO.DLB.TCP.GCM2.CD553.AN_HPC_ASC_Deadband_Line_B_Coef,9.737980357690403e-16
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_ASC_Control_Line_D_Coef,9.737980357690403e-16
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_ASC_Deadband_Line_B_Coef,-9.737980357690403e-16
PC.PMO.DLB.TCP.GCM2.CD553.AN_LPC_ASC_Control_Line_C_Coef,-9.737980357690403e-16
PC.PMO.DLB.TCP.CGCE.CD563.AN_LPC1_ASC_Control_Line_B_Coef,-9.737980357690403e-16
PC.PMO.DLB.TCP.CGCE.CD563.AN_LPC2_ASC_Control_Line_C_Coef,-9.737980357690403e-16
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_ASC_Deadband_Line_A_Coef,-2.5687304568301257e-05
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_ASC_Control_Line_D_Coef,-2.5687304568301257e-05
PC.PMO.DLB.TCP.GCM1.CD543.AN_HPC_ASC_Control_Line_A_Coef,-2.5687304568301257e-05
PC.PMO.DLB.TCP.GCM1.CD543.AN_HPC_ASC_Deadband_Line_B_Coef,-2.5687304568301257e-05
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_ASC_Deadband_Line_A_Coef,-2.5687304568301257e-05
PC.PMO.DLB.TCP.GCM1.CD543.AN_HPC_ASC_Deadband_Line_C_Coef,-5.135677073108833e-05
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_ASC_Control_Line_A_Coef,-5.135677073108833e-05
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_ASC_Control_Line_A_Coef,-5.135677073108833e-05
PC.PMO.DLB.TCP.GCM1.CD543.AN_OSM_Trip_SP,-7.852315238453318e-05
PC.PMO.DLB.TCP.GCM1.CD543.AN_HP_MRV_Discharge_Press_SP,-7.852315238453318e-05
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_Dis_Sec_Vent_Flow,-0.00010311719928849868
PC.PMO.DLB.TCP.CGCE.CD563.AN_LPC1_ASC_Deadband_Line_C_Coef,-0.0001215542444603768
PC.PMO.DLB.TCP.CGCE.CD563.AN_HPC1_ASC_Control_Line_B_Coef,-0.0001215542444603768
PC.PMO.DLB.TCP.GCM1.CD543.AN_Rundown_Time_Remaining,-0.00014468768367945426
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_ASC_Deadband_Line_C_Coef,-0.00015700540906915354
PC.PMO.DLB.TCP.GCM1.CD543.AN_HP_Suction_Valve_DP,-0.00020958997353416942
PC.PMO.DLB.TCP.CGCE.CD563.AN_HPC2_ASC_Control_Line_D_Coef,-0.00024318780567391746
PC.PMO.DLB.TCP.CGCE.CD563.AN_HPC1_ASC_Deadband_Line_C_Coef,-0.00024318780567391746
PC.PMO.DLB.TCP.CGCE.CD563.AN_HPC2_ASC_Deadband_Line_B_Coef,-0.00024318780567391746
PC.PMO.DLB.TCP.CGCE.CD563.AN_LPC1_ASC_Deadband_Line_A_Coef,-0.00024318780567391746
PC.PMO.DLB.TCP.CGCE.CD563.AN_LPC2_ASC_Control_Line_B_Coef,-0.00024318780567391746
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_Brg_Aft_X_Vib,-0.0002451539262882772
PC.PMO.DLB.TCP.GCM1.CD543.AN_T5_TC3,-0.00027991895299173835
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_Buffer_Air_DP,-0.000603194106607622
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_Brg_Aft_Y_Vib,-0.0006368761087067234
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_ASV_Position,-0.0008859742648272729
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_Suction_Press,-0.0008954630040302374
PC.PMO.DLB.TCP.GCM1.CD543.AN_HPC_ASC_Control_Line_D_Coef,-0.000974510794644182
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_ASC_Control_Line_B_Coef,-0.000974510794644182
PC.PMO.DLB.TCP.GCM1.CD543.AN_Lube_Oil_Header_Press,-0.0010391868283696354
PC.PMO.DLB.TCP.GCM2.CD553.AN_LPC_ASC_Control_Line_B_Coef,-0.0011351046948218854
PC.PMO.DLB.TCP.GCM1.CD543.AN_T5_Compensator,-0.0012022086097652944
PC.PMO.DLB.TCP.GCM1.CD543.AN_IPC_Flow_Std_HMI,-0.0013827546959867482
PC.PMO.DLB.TCP.CGCE.CD563.AP_LPC2_Delta_Spd,-0.0014340799734602603
PC.PMO.DLB.TCP.GCM1.CD543.AN_LPC_Dis_Sec_Vent_Flow,-0.001471620161763825
PC.PMO.DLB.TCP.GCM1.CD543.AN_Cpsr_Press_Hold_Time_Rem,-0.0017801239006422294
PC.PMO.DLB.TCP.GCM1.CD543.AP_IPC_Flow_Std,-0.0018007044514226865
PC.PMO.DLB.TCP.GCM1.CD543.AN_HPC_ASV_Position,-0.0019400234248543027
PC.PMO.DLB.TCP.GCM1.CD543.AP_Eng_PCD_Delta_GF,-0.0021325812001300715
PC.PMO.DLB.TCP.GCM1.CD543.AN_T5_Average_Temperature,-0.0021843691732936423
PC.PMO.DLB.TCP.CGCE.CD563.AN_HPC1_ASC_Deadband_Line_D_Coef,-0.002192845163854575
